property_type,city,total_price,unit,builtup_area_sqft,area,state
Apartment,Kolkata,25.0, L,4132.0,605,West Bengal
Villa/Independent House,Kolkata,62.0, L,4133.0,1500,West Bengal
Apartment,Kolkata,62.0, L,4133.0,1500,West Bengal
Apartment,Kolkata,31.0, L,4133.0,750,West Bengal
Apartment,Kolkata,28.11, L,4133.0,680,West Bengal
Apartment,Kolkata,18.6, L,4133.0,450,West Bengal
Apartment,Kolkata,54.0, L,4134.0,1306,West Bengal
Apartment,Kolkata,32.0, L,4134.0,774,West Bengal
Apartment,Kolkata,55.0, L,4135.0,1330,West Bengal
Villa/Independent House,Kolkata,75.0, L,4136.0,1813,West Bengal
Apartment,Kolkata,57.0, L,4136.0,1378,West Bengal
Apartment,Kolkata,47.64, L,4136.0,1152,West Bengal
Apartment,Kolkata,46.94, L,4136.0,1135,West Bengal
Apartment,Kolkata,46.53, L,4136.0,1125,West Bengal
Apartment,Kolkata,46.08, L,4136.0,1114,West Bengal
Apartment,Kolkata,46.03, L,4136.0,1113,West Bengal
Villa/Independent House,Kolkata,45.0, L,4136.0,1088,West Bengal
Apartment,Kolkata,60.0, L,4137.0,1450,West Bengal
Villa/Independent House,Kolkata,46.37, L,4137.0,1121,West Bengal
Apartment,Kolkata,36.0, L,4137.0,870,West Bengal
Villa/Independent House,Kolkata,75.0, L,4139.0,1812,West Bengal
Apartment,Kolkata,50.0, L,4139.0,1208,West Bengal
Apartment,Kolkata,28.15, L,4139.0,680,West Bengal
Apartment,Kolkata,47.0, L,4140.0,1135,West Bengal
Apartment,Kolkata,46.0, L,4140.0,1111,West Bengal
Apartment,Kolkata,18.63, L,4140.0,450,West Bengal
Apartment,Kolkata,82.0, L,4141.0,1980,West Bengal
Apartment,Kolkata,50.77, L,4141.0,1226,West Bengal
Apartment,Kolkata,28.16, L,4141.0,680,West Bengal
Apartment,Kolkata,26.09, L,4141.0,630,West Bengal
Apartment,Kolkata,18.64, L,4142.0,450,West Bengal
Villa/Independent House,Kolkata,75.13, L,4143.0,1813,West Bengal
Apartment,Kolkata,47.07, L,4143.0,1136,West Bengal
Apartment,Kolkata,53.5, L,4144.0,1291,West Bengal
Apartment,Kolkata,51.97, L,4144.0,1254,West Bengal
Apartment,Kolkata,46.0, L,4144.0,1110,West Bengal
Apartment,Kolkata,38.62, L,4144.0,932,West Bengal
Apartment,Kolkata,38.5, L,4144.0,929,West Bengal
Apartment,Kolkata,38.45, L,4144.0,928,West Bengal
Apartment,Kolkata,38.2, L,4144.0,922,West Bengal
Apartment,Kolkata,38.04, L,4144.0,918,West Bengal
Apartment,Kolkata,36.51, L,4144.0,881,West Bengal
Apartment,Kolkata,18.65, L,4144.0,450,West Bengal
Villa/Independent House,Kolkata,48.5, L,4145.0,1170,West Bengal
Villa/Independent House,Kolkata,44.84, L,4145.0,1082,West Bengal
Apartment,Kolkata,40.0, L,4145.0,965,West Bengal
Apartment,Kolkata,55.81, L,4146.0,1346,West Bengal
Apartment,Kolkata,34.0, L,4146.0,820,West Bengal
Apartment,Kolkata,18.66, L,4146.0,450,West Bengal
Apartment,Kolkata,45.0, L,4147.0,1085,West Bengal
Apartment,Kolkata,44.92, L,4147.0,1083,West Bengal
Apartment,Kolkata,50.15, L,4148.0,1209,West Bengal
Apartment,Kolkata,48.37, L,4148.0,1166,West Bengal
Apartment,Kolkata,47.0, L,4148.0,1133,West Bengal
Apartment,Kolkata,29.0, L,4148.0,699,West Bengal
Apartment,Kolkata,28.0, L,4148.0,675,West Bengal
Apartment,Kolkata,65.07, L,4150.0,1568,West Bengal
Apartment,Kolkata,59.22, L,4150.0,1427,West Bengal
Apartment,Kolkata,56.68, L,4150.0,1366,West Bengal
Apartment,Kolkata,55.85, L,4150.0,1346,West Bengal
Apartment,Kolkata,55.0, L,4150.0,1325,West Bengal
Apartment,Kolkata,54.91, L,4150.0,1323,West Bengal
Apartment,Kolkata,53.95, L,4150.0,1300,West Bengal
Apartment,Kolkata,52.99, L,4150.0,1277,West Bengal
Apartment,Kolkata,51.21, L,4150.0,1234,West Bengal
Apartment,Kolkata,48.72, L,4150.0,1174,West Bengal
Apartment,Kolkata,46.27, L,4150.0,1115,West Bengal
Apartment,Kolkata,45.99, L,4150.0,1108,West Bengal
Apartment,Kolkata,45.85, L,4150.0,1105,West Bengal
Apartment,Kolkata,35.69, L,4150.0,860,West Bengal
Apartment,Kolkata,35.23, L,4150.0,849,West Bengal
Apartment,Kolkata,33.32, L,4150.0,803,West Bengal
Apartment,Kolkata,26.85, L,4150.0,647,West Bengal
Apartment,Kolkata,58.0, L,4151.0,1397,West Bengal
Apartment,Kolkata,57.0, L,4151.0,1373,West Bengal
Apartment,Kolkata,46.0, L,4151.0,1108,West Bengal
Apartment,Kolkata,18.68, L,4151.0,450,West Bengal
Apartment,Kolkata,25.0, L,4152.0,602,West Bengal
Apartment,Kolkata,40.0, L,4153.0,963,West Bengal
Apartment,Kolkata,38.0, L,4153.0,915,West Bengal
Apartment,Kolkata,27.0, L,4153.0,650,West Bengal
Apartment,Kolkata,55.0, L,4157.0,1323,West Bengal
Villa/Independent House,Kolkata,29.1, L,4157.0,700,West Bengal
Apartment,Kolkata,18.71, L,4157.0,450,West Bengal
Apartment,Kolkata,45.0, L,4158.0,1082,West Bengal
Apartment,Kolkata,25.0, L,4159.0,601,West Bengal
Apartment,Kolkata,55.0, L,4160.0,1322,West Bengal
Apartment,Kolkata,18.72, L,4160.0,450,West Bengal
Villa/Independent House,Kolkata,45.0, L,4162.0,1081,West Bengal
Apartment,Kolkata,18.73, L,4162.0,450,West Bengal
Apartment,Kolkata,56.0, L,4163.0,1345,West Bengal
Apartment,Kolkata,49.96, L,4163.0,1200,West Bengal
Apartment,Kolkata,46.01, L,4163.0,1105,West Bengal
Apartment,Kolkata,18.74, L,4164.0,450,West Bengal
Plot/Land,Kolkata,90600000.0, Cr,4166.0,21743,West Bengal
Plot/Land,Kolkata,60000000.0, Cr,4166.0,14400,West Bengal
Plot/Land,Kolkata,21000000.0, Cr,4166.0,5040,West Bengal
Plot/Land,Kolkata,90.0, L,4166.0,2160,West Bengal
Villa/Independent House,Kolkata,75.0, L,4166.0,1800,West Bengal
Plot/Land,Kolkata,75.0, L,4166.0,1800,West Bengal
Villa/Independent House,Kolkata,60.0, L,4166.0,1440,West Bengal
Apartment,Kolkata,52.0, L,4166.0,1248,West Bengal
Apartment,Kolkata,50.0, L,4166.0,1200,West Bengal
Villa/Independent House,Kolkata,50.0, L,4166.0,1200,West Bengal
Apartment,Kolkata,45.0, L,4166.0,1080,West Bengal
Villa/Independent House,Kolkata,40.0, L,4166.0,960,West Bengal
Apartment,Kolkata,35.0, L,4166.0,840,West Bengal
Apartment,Kolkata,30.0, L,4166.0,720,West Bengal
Apartment,Kolkata,28.0, L,4166.0,672,West Bengal
Apartment,Kolkata,25.0, L,4166.0,600,West Bengal
Villa/Independent House,Kolkata,25.0, L,4166.0,600,West Bengal
Apartment,Kolkata,18.75, L,4166.0,450,West Bengal
Apartment,Kolkata,17.5, L,4166.0,420,West Bengal
Apartment,Kolkata,18.76, L,4168.0,450,West Bengal
Villa/Independent House,Kolkata,68.0, L,4169.0,1631,West Bengal
Apartment,Kolkata,42.0, L,4170.0,1007,West Bengal
Apartment,Kolkata,41.5, L,4170.0,995,West Bengal
Villa/Independent House,Kolkata,12000000.0, Cr,4173.0,2875,West Bengal
Apartment,Kolkata,48.0, L,4173.0,1150,West Bengal
Villa/Independent House,Kolkata,48.0, L,4173.0,1150,West Bengal
Villa/Independent House,Kolkata,42.0, L,4174.0,1006,West Bengal
Villa/Independent House,Kolkata,45.1, L,4175.0,1080,West Bengal
Apartment,Kolkata,38.0, L,4175.0,910,West Bengal
Apartment,Kolkata,35.5, L,4176.0,850,West Bengal
Apartment,Kolkata,58.5, L,4178.0,1400,West Bengal
Apartment,Kolkata,43.0, L,4178.0,1029,West Bengal
Apartment,Kolkata,42.0, L,4179.0,1005,West Bengal
Apartment,Kolkata,28.0, L,4179.0,670,West Bengal
Apartment,Kolkata,22.44, L,4180.0,537,West Bengal
Apartment,Kolkata,48.0, L,4181.0,1148,West Bengal
Apartment,Kolkata,46.0, L,4181.0,1100,West Bengal
Apartment,Kolkata,35.8, L,4182.0,856,West Bengal
Apartment,Kolkata,41.0, L,4183.0,980,West Bengal
Apartment,Kolkata,34.71, L,4183.0,830,West Bengal
Apartment,Kolkata,21.0, L,4184.0,502,West Bengal
Apartment,Kolkata,20000000.0, Cr,4185.0,4778,West Bengal
Villa/Independent House,Kolkata,45.25, L,4185.0,1081,West Bengal
Apartment,Kolkata,37.0, L,4185.0,884,West Bengal
Apartment,Kolkata,44.0, L,4186.0,1051,West Bengal
Apartment,Kolkata,36.0, L,4186.0,860,West Bengal
Apartment,Kolkata,18.0, L,4186.0,430,West Bengal
Apartment,Kolkata,59.0, L,4187.0,1409,West Bengal
Apartment,Kolkata,40.0, L,4188.0,955,West Bengal
Villa/Independent House,Kolkata,45.12, L,4189.0,1077,West Bengal
Apartment,Kolkata,36.0, L,4190.0,859,West Bengal
Apartment,Kolkata,42.0, L,4191.0,1002,West Bengal
Apartment,Kolkata,52.0, L,4193.0,1240,West Bengal
Apartment,Kolkata,43.0, L,4195.0,1025,West Bengal
Apartment,Kolkata,56.0, L,4197.0,1334,West Bengal
Apartment,Kolkata,42.91, L,4198.0,1022,West Bengal
Apartment,Kolkata,38.5, L,4198.0,917,West Bengal
Apartment,Kolkata,33.0, L,4198.0,786,West Bengal
Apartment,Kolkata,42.46, L,4199.0,1011,West Bengal
Apartment,Kolkata,38.05, L,4199.0,906,West Bengal
Apartment,Kolkata,35.74, L,4199.0,851,West Bengal
Apartment,Kolkata,18.1, L,4199.0,431,West Bengal
Apartment,Kolkata,10700000.0, Cr,4200.0,2560,West Bengal
Villa/Independent House,Kolkata,10500000.0, Cr,4200.0,2500,West Bengal
Apartment,Siliguri,81.9, L,4200.0,1950,West Bengal
Apartment,Kolkata,81.48, L,4200.0,1940,West Bengal
Apartment,Kolkata,80.43, L,4200.0,1915,West Bengal
Apartment,Kolkata,80.3, L,4200.0,1912,West Bengal
Apartment,Kolkata,76.94, L,4200.0,1832,West Bengal
Apartment,Siliguri,75.6, L,4200.0,1800,West Bengal
Apartment,Kolkata,69.3, L,4200.0,1650,West Bengal
Apartment,Kolkata,67.03, L,4200.0,1596,West Bengal
Apartment,Kolkata,66.99, L,4200.0,1595,West Bengal
Apartment,Kolkata,65.39, L,4200.0,1557,West Bengal
Apartment,Kolkata,64.72, L,4200.0,1541,West Bengal
Apartment,Kolkata,64.21, L,4200.0,1529,West Bengal
Apartment,Kolkata,64.0, L,4200.0,1524,West Bengal
Apartment,Kolkata,60.18, L,4200.0,1433,West Bengal
Apartment,Kolkata,60.06, L,4200.0,1430,West Bengal
Apartment,Kolkata,59.68, L,4200.0,1421,West Bengal
Apartment,Kolkata,58.8, L,4200.0,1400,West Bengal
Apartment,Kolkata,58.08, L,4200.0,1383,West Bengal
Apartment,Kolkata,57.66, L,4200.0,1373,West Bengal
Apartment,Kolkata,57.12, L,4200.0,1360,West Bengal
Apartment,Kolkata,55.86, L,4200.0,1330,West Bengal
Apartment,Kolkata,55.23, L,4200.0,1315,West Bengal
Apartment,Kolkata,54.72, L,4200.0,1303,West Bengal
Apartment,Kolkata,54.6, L,4200.0,1300,West Bengal
Apartment,Kolkata,54.18, L,4200.0,1290,West Bengal
Apartment,Kolkata,53.76, L,4200.0,1280,West Bengal
Apartment,Kolkata,53.38, L,4200.0,1271,West Bengal
Apartment,Kolkata,53.34, L,4200.0,1270,West Bengal
Apartment,Kolkata,52.96, L,4200.0,1261,West Bengal
Apartment,Kolkata,52.5, L,4200.0,1250,West Bengal
Apartment,Kolkata,52.29, L,4200.0,1245,West Bengal
Apartment,Kolkata,52.08, L,4200.0,1240,West Bengal
Apartment,Kolkata,52.0, L,4200.0,1238,West Bengal
Apartment,Kolkata,51.61, L,4200.0,1229,West Bengal
Apartment,Kolkata,51.24, L,4200.0,1220,West Bengal
Apartment,Siliguri,51.11, L,4200.0,1217,West Bengal
Apartment,Kolkata,50.61, L,4200.0,1205,West Bengal
Apartment,Kolkata,50.4, L,4200.0,1200,West Bengal
Apartment,Kolkata,49.68, L,4200.0,1183,West Bengal
Apartment,Kolkata,48.88, L,4200.0,1164,West Bengal
Apartment,Kolkata,48.72, L,4200.0,1160,West Bengal
Apartment,Kolkata,48.38, L,4200.0,1152,West Bengal
Apartment,Kolkata,48.3, L,4200.0,1150,West Bengal
Apartment,Kolkata,46.99, L,4200.0,1119,West Bengal
Apartment,Kolkata,46.53, L,4200.0,1108,West Bengal
Apartment,Kolkata,46.41, L,4200.0,1105,West Bengal
Apartment,Kolkata,45.78, L,4200.0,1090,West Bengal
Apartment,Kolkata,45.06, L,4200.0,1073,West Bengal
Apartment,Kolkata,44.56, L,4200.0,1061,West Bengal
Apartment,Kolkata,44.52, L,4200.0,1060,West Bengal
Apartment,Kolkata,44.1, L,4200.0,1050,West Bengal
Apartment,Kolkata,43.47, L,4200.0,1035,West Bengal
Apartment,Kolkata,43.26, L,4200.0,1030,West Bengal
Apartment,Siliguri,43.05, L,4200.0,1025,West Bengal
Apartment,Kolkata,42.71, L,4200.0,1017,West Bengal
Apartment,Kolkata,42.63, L,4200.0,1015,West Bengal
Apartment,Kolkata,42.46, L,4200.0,1011,West Bengal
Apartment,Siliguri,42.46, L,4200.0,1011,West Bengal
Apartment,Kolkata,42.42, L,4200.0,1010,West Bengal
Apartment,Kolkata,42.37, L,4200.0,1009,West Bengal
Apartment,Kolkata,42.12, L,4200.0,1003,West Bengal
Apartment,Kolkata,42.0, L,4200.0,1000,West Bengal
Villa/Independent House,Kolkata,42.0, L,4200.0,1000,West Bengal
Apartment,Kolkata,41.79, L,4200.0,995,West Bengal
Apartment,Kolkata,41.58, L,4200.0,990,West Bengal
Apartment,Kolkata,41.37, L,4200.0,985,West Bengal
Apartment,Kolkata,40.86, L,4200.0,973,West Bengal
Apartment,Kolkata,40.15, L,4200.0,956,West Bengal
Apartment,Kolkata,39.81, L,4200.0,948,West Bengal
Apartment,Kolkata,39.69, L,4200.0,945,West Bengal
Apartment,Kolkata,39.52, L,4200.0,941,West Bengal
Apartment,Kolkata,39.48, L,4200.0,940,West Bengal
Apartment,Kolkata,39.39, L,4200.0,938,West Bengal
Apartment,Kolkata,39.22, L,4200.0,934,West Bengal
Apartment,Kolkata,39.14, L,4200.0,932,West Bengal
Apartment,Kolkata,38.64, L,4200.0,920,West Bengal
Apartment,Kolkata,38.59, L,4200.0,919,West Bengal
Apartment,Kolkata,38.43, L,4200.0,915,West Bengal
Apartment,Kolkata,38.26, L,4200.0,911,West Bengal
Apartment,Kolkata,38.22, L,4200.0,910,West Bengal
Apartment,Kolkata,38.05, L,4200.0,906,West Bengal
Apartment,Kolkata,37.96, L,4200.0,904,West Bengal
Apartment,Kolkata,37.8, L,4200.0,900,West Bengal
Apartment,Kolkata,37.71, L,4200.0,898,West Bengal
Apartment,Kolkata,37.63, L,4200.0,896,West Bengal
Apartment,Kolkata,37.42, L,4200.0,891,West Bengal
Apartment,Kolkata,36.2, L,4200.0,862,West Bengal
Apartment,Kolkata,36.16, L,4200.0,861,West Bengal
Villa/Independent House,Kolkata,36.12, L,4200.0,860,West Bengal
Apartment,Kolkata,35.7, L,4200.0,850,West Bengal
Apartment,Kolkata,35.49, L,4200.0,845,West Bengal
Apartment,Kolkata,35.28, L,4200.0,840,West Bengal
Apartment,Kolkata,34.86, L,4200.0,830,West Bengal
Apartment,Kolkata,34.65, L,4200.0,825,West Bengal
Apartment,Kolkata,34.44, L,4200.0,820,West Bengal
Apartment,Kolkata,34.14, L,4200.0,813,West Bengal
Apartment,Kolkata,33.89, L,4200.0,807,West Bengal
Apartment,Kolkata,33.6, L,4200.0,800,West Bengal
Apartment,Kolkata,33.55, L,4200.0,799,West Bengal
Apartment,Kolkata,32.34, L,4200.0,770,West Bengal
Apartment,Kolkata,32.08, L,4200.0,764,West Bengal
Apartment,Kolkata,31.92, L,4200.0,760,West Bengal
Apartment,Kolkata,31.5, L,4200.0,750,West Bengal
Apartment,Kolkata,31.08, L,4200.0,740,West Bengal
Apartment,Kolkata,30.66, L,4200.0,730,West Bengal
Apartment,Kolkata,30.03, L,4200.0,715,West Bengal
Apartment,Kolkata,29.4, L,4200.0,700,West Bengal
Apartment,Kolkata,29.27, L,4200.0,697,West Bengal
Apartment,Kolkata,28.89, L,4200.0,688,West Bengal
Apartment,Kolkata,28.77, L,4200.0,685,West Bengal
Apartment,Kolkata,28.14, L,4200.0,670,West Bengal
Apartment,Kolkata,27.59, L,4200.0,657,West Bengal
Apartment,Kolkata,27.3, L,4200.0,650,West Bengal
Apartment,Kolkata,27.09, L,4200.0,645,West Bengal
Apartment,Kolkata,25.11, L,4200.0,598,West Bengal
Apartment,Kolkata,24.15, L,4200.0,575,West Bengal
Apartment,Kolkata,22.38, L,4200.0,533,West Bengal
Apartment,Kolkata,21.0, L,4200.0,500,West Bengal
Apartment,Kolkata,19.82, L,4200.0,472,West Bengal
Villa/Independent House,Kolkata,12100000.0, Cr,4201.0,2880,West Bengal
Apartment,Kolkata,45.0, L,4201.0,1071,West Bengal
Apartment,Kolkata,28.57, L,4201.0,680,West Bengal
Apartment,Kolkata,81.48, L,4202.0,1940,West Bengal
Apartment,Kolkata,58.0, L,4202.0,1380,West Bengal
Apartment,Kolkata,66.0, L,4203.0,1570,West Bengal
Villa/Independent House,Kolkata,43.0, L,4203.0,1023,West Bengal
Apartment,Kolkata,56.0, L,4204.0,1332,West Bengal
Apartment,Kolkata,39.9, L,4204.0,949,West Bengal
Apartment,Kolkata,32.5, L,4204.0,773,West Bengal
Apartment,Kolkata,45.0, L,4205.0,1070,West Bengal
Apartment,Kolkata,26.5, L,4206.0,630,West Bengal
Apartment,Kolkata,65.0, L,4207.0,1545,West Bengal
Apartment,Kolkata,52.0, L,4207.0,1236,West Bengal
Apartment,Kolkata,47.5, L,4207.0,1129,West Bengal
Apartment,Kolkata,42.99, L,4207.0,1022,West Bengal
Villa/Independent House,Kolkata,75.0, L,4208.0,1782,West Bengal
Apartment,Kolkata,36.5, L,4209.0,867,West Bengal
Apartment,Kolkata,52.0, L,4210.0,1235,West Bengal
Apartment,Kolkata,40.0, L,4210.0,950,West Bengal
Apartment,Kolkata,32.0, L,4210.0,760,West Bengal
Apartment,Kolkata,34.99, L,4211.0,831,West Bengal
Apartment,Kolkata,99.0, L,4212.0,2350,West Bengal
Apartment,Kolkata,38.5, L,4213.0,914,West Bengal
Apartment,Kolkata,30.0, L,4213.0,712,West Bengal
Villa/Independent House,Kolkata,29.99, L,4213.0,712,West Bengal
Apartment,Kolkata,44.0, L,4214.0,1044,West Bengal
Apartment,Kolkata,40.0, L,4214.0,949,West Bengal
Apartment,Kolkata,29.5, L,4214.0,700,West Bengal
Apartment,Kolkata,47.0, L,4215.0,1115,West Bengal
Apartment,Kolkata,43.0, L,4215.0,1020,West Bengal
Apartment,Kolkata,52.5, L,4216.0,1245,West Bengal
Apartment,Kolkata,39.0, L,4216.0,925,West Bengal
Apartment,Kolkata,35.0, L,4216.0,830,West Bengal
Apartment,Kolkata,62.0, L,4217.0,1470,West Bengal
Apartment,Kolkata,55.25, L,4217.0,1310,West Bengal
Apartment,Kolkata,17.0, L,4218.0,403,West Bengal
Apartment,Kolkata,50.0, L,4219.0,1185,West Bengal
Apartment,Kolkata,40.0, L,4219.0,948,West Bengal
Apartment,Kolkata,35.44, L,4219.0,840,West Bengal
Apartment,Kolkata,21.51, L,4219.0,510,West Bengal
Apartment,Kolkata,53.6, L,4220.0,1270,West Bengal
Apartment,Kolkata,20.51, L,4220.0,486,West Bengal
Villa/Independent House,Kolkata,76.0, L,4222.0,1800,West Bengal
Apartment,Kolkata,57.0, L,4222.0,1350,West Bengal
Apartment,Kolkata,38.0, L,4222.0,900,West Bengal
Apartment,Kolkata,27.87, L,4222.0,660,West Bengal
Apartment,Kolkata,19.0, L,4222.0,450,West Bengal
Plot/Land,Kolkata,33.13, L,4225.0,784,West Bengal
Apartment,Kolkata,40.0, L,4228.0,946,West Bengal
Villa/Independent House,Kolkata,22000000.0, Cr,4230.0,5200,West Bengal
Villa/Independent House,Kolkata,88.0, L,4230.0,2080,West Bengal
Apartment,Kolkata,55.0, L,4230.0,1300,West Bengal
Apartment,Kolkata,47.16, L,4230.0,1115,West Bengal
Apartment,Kolkata,36.0, L,4230.0,851,West Bengal
Apartment,Kolkata,33.0, L,4230.0,780,West Bengal
Apartment,Kolkata,20.4, L,4232.0,482,West Bengal
Villa/Independent House,Kolkata,81.13, L,4234.0,1916,West Bengal
Apartment,Kolkata,47.0, L,4234.0,1110,West Bengal
Apartment,Kolkata,36.0, L,4235.0,850,West Bengal
Apartment,Kolkata,38.0, L,4236.0,897,West Bengal
Apartment,Kolkata,50.0, L,4237.0,1180,West Bengal
Apartment,Kolkata,41.76, L,4239.0,985,West Bengal
Apartment,Kolkata,27.51, L,4239.0,649,West Bengal
Villa/Independent House,Kolkata,53.0, L,4240.0,1250,West Bengal
Apartment,Kolkata,54.0, L,4241.0,1273,West Bengal
Apartment,Kolkata,42.0, L,4242.0,990,West Bengal
Apartment,Kolkata,35.0, L,4242.0,825,West Bengal
Apartment,Kolkata,28.0, L,4242.0,660,West Bengal
Apartment,Kolkata,37.0, L,4243.0,872,West Bengal
Apartment,Kolkata,52.0, L,4244.0,1225,West Bengal
Villa/Independent House,Kolkata,45.0, L,4245.0,1060,West Bengal
Apartment,Kolkata,45.0, L,4245.0,1060,West Bengal
Apartment,Kolkata,31.0, L,4246.0,730,West Bengal
Apartment,Kolkata,27.6, L,4246.0,650,West Bengal
Apartment,Kolkata,35.0, L,4247.0,824,West Bengal
Apartment,Kolkata,63.62, L,4249.0,1497,West Bengal
Apartment,Kolkata,45.0, L,4249.0,1059,West Bengal
Villa/Independent House,Kolkata,85.0, L,4250.0,2000,West Bengal
Apartment,Kolkata,84.74, L,4250.0,1994,West Bengal
Apartment,Kolkata,65.96, L,4250.0,1552,West Bengal
Apartment,Kolkata,76.3, L,4250.0,1497,West Bengal
Apartment,Kolkata,61.28, L,4250.0,1442,West Bengal
Apartment,Kolkata,60.81, L,4250.0,1431,West Bengal
Apartment,Kolkata,58.26, L,4250.0,1371,West Bengal
Apartment,Kolkata,55.97, L,4250.0,1317,West Bengal
Apartment,Kolkata,54.4, L,4250.0,1280,West Bengal
Apartment,Kolkata,51.0, L,4250.0,1200,West Bengal
Apartment,Kolkata,47.34, L,4250.0,1114,West Bengal
Apartment,Kolkata,46.87, L,4250.0,1103,West Bengal
Apartment,Kolkata,56.21, L,4250.0,1075,West Bengal
Apartment,Kolkata,45.69, L,4250.0,1075,West Bengal
Apartment,Kolkata,45.51, L,4250.0,1071,West Bengal
Apartment,Kolkata,45.47, L,4250.0,1070,West Bengal
Apartment,Kolkata,44.32, L,4250.0,1043,West Bengal
Apartment,Kolkata,44.28, L,4250.0,1042,West Bengal
Apartment,Kolkata,43.9, L,4250.0,1033,West Bengal
Apartment,Kolkata,43.52, L,4250.0,1024,West Bengal
Apartment,Kolkata,43.13, L,4250.0,1015,West Bengal
Apartment,Kolkata,38.88, L,4250.0,915,West Bengal
Apartment,Kolkata,37.82, L,4250.0,890,West Bengal
Apartment,Kolkata,37.31, L,4250.0,878,West Bengal
Apartment,Kolkata,37.06, L,4250.0,872,West Bengal
Apartment,Kolkata,35.82, L,4250.0,843,West Bengal
Apartment,Kolkata,35.78, L,4250.0,842,West Bengal
Apartment,Kolkata,35.57, L,4250.0,837,West Bengal
Apartment,Kolkata,34.89, L,4250.0,821,West Bengal
Apartment,Kolkata,34.17, L,4250.0,804,West Bengal
Villa/Independent House,Kolkata,34.0, L,4250.0,800,West Bengal
Apartment,Kolkata,25.03, L,4250.0,589,West Bengal
Apartment,Kolkata,50.0, L,4251.0,1176,West Bengal
Villa/Independent House,Kolkata,12000000.0, Cr,4252.0,2399,West Bengal
Villa/Independent House,Kolkata,11800000.0, Cr,4252.0,2363,West Bengal
Apartment,Kolkata,37.0, L,4252.0,870,West Bengal
Villa/Independent House,Kolkata,37.0, L,4252.0,870,West Bengal
Apartment,Kolkata,69.0, L,4254.0,1622,West Bengal
Apartment,Kolkata,52.5, L,4254.0,1234,West Bengal
Apartment,Kolkata,34.5, L,4254.0,811,West Bengal
Villa/Independent House,Kolkata,40.0, L,4255.0,940,West Bengal
Apartment,Kolkata,43.0, L,4257.0,1010,West Bengal
Apartment,Kolkata,42.49, L,4258.0,998,West Bengal
Apartment,Kolkata,39.6, L,4258.0,930,West Bengal
Apartment,Kolkata,33.0, L,4258.0,775,West Bengal
Villa/Independent House,Kolkata,46.0, L,4259.0,1080,West Bengal
Apartment,Kolkata,49.0, L,4260.0,1150,West Bengal
Apartment,Kolkata,36.0, L,4260.0,845,West Bengal
Apartment,Kolkata,49.0, L,4261.0,1150,West Bengal
Apartment,Kolkata,47.0, L,4261.0,1103,West Bengal
Apartment,Kolkata,20.5, L,4261.0,481,West Bengal
Apartment,Kolkata,54.0, L,4262.0,1267,West Bengal
Apartment,Kolkata,45.01, L,4262.0,1056,West Bengal
Apartment,Kolkata,44.5, L,4262.0,1044,West Bengal
Apartment,Kolkata,55.0, L,4263.0,1290,West Bengal
Apartment,Kolkata,35.0, L,4263.0,821,West Bengal
Apartment,Kolkata,26.17, L,4263.0,614,West Bengal
Apartment,Kolkata,43.5, L,4264.0,1020,West Bengal
Apartment,Kolkata,40.0, L,4264.0,938,West Bengal
Apartment,Kolkata,29.0, L,4264.0,680,West Bengal
Apartment,Kolkata,61.0, L,4266.0,1430,West Bengal
Apartment,Kolkata,48.0, L,4266.0,1125,West Bengal
Apartment,Kolkata,39.0, L,4266.0,914,West Bengal
Apartment,Kolkata,28.16, L,4266.0,660,West Bengal
Apartment,Kolkata,37.0, L,4267.0,867,West Bengal
Apartment,Kolkata,61.0, L,4268.0,1430,West Bengal
Apartment,Kolkata,49.0, L,4268.0,1148,West Bengal
Apartment,Kolkata,40.03, L,4268.0,938,West Bengal
Apartment,Kolkata,35.0, L,4268.0,820,West Bengal
