locality,builtup_area_sqft,total_price,price_currency,property_status,new/resale,price_negotiable,description,security_deposit,facing,furnished,property_age,lift(s),full_power_backup,24_x_7_security,children's_play_area,club_house,gymnasium,swimming_pool,sports_facility,jogging_track,landscaped_gardens,locality_score,project_score,builder_experience,hospital,multipurpose_room,rain_water_harvesting,vaastu_compliant,atm,car_parking,intercom,maintenance_staff,school,pincode,staff_quarter,golf_course,cafeteria,indoor_games
Dera Bassi,80.0,1192000.0,INR,,1,0,"It has an area of 80 sqft and is priced at Rs. 11.92 lac . It has swimming pool as well as club house. The project also has staff quarter, power backup, rain water harvesting, car parking, 24 x 7 security, jogging track and gymnasium. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,720.0,1192000.0,INR,1.0,1,0,"A plot property is available for sale in Dera Bassi, Chandigarh. It has an area of 720 sqft. The property is available at a price of Rs. 11.92 lac . It has club house as well as power backup. The project also has staff quarter, car parking, gymnasium, swimming pool, 24 x 7 security, rain water harvesting and jogging track. The plot provides an excellent view as it is a corner property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",1,northeast,0,1,0,1,1,1,1,1,1,1,1,1,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,990.0,1639000.0,INR,,1,0,"This plot is situated in Dera Bassi, Chandigarh. It has an area of 990 sqft. The property is available at a price of Rs. 16.39 lac . It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,1125.0,2500000.0,INR,,1,0,"This plot is situated in Patiala Road Zirakpur. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,80.0,1119200.0,INR,,1,0,"It has an area of 80 sqft and is priced at Rs. 11.19 lac . Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,990.0,1639000.0,INR,,1,0,"It has an area of 990 sqft. The property is available at a price of Rs. 16.39 lac . It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,900.0,1490000.0,INR,,1,0,"A plot property is available for sale in Dera Bassi, Chandigarh. The amenities include 24 x 7 security, jogging track, gymnasium, rain water harvesting, car parking, staff quarter, swimming pool, club house and power backup. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,7.1,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,1035.0,1713500.0,INR,,1,0,"A plot property is available for sale in Dera Bassi, Chandigarh. It has an area of 1035 sqft. The property is available at a price of Rs. 17.14 lac . It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,1080.0,1788000.0,INR,,1,0,"A plot property is available for sale in Dera Bassi, Chandigarh. It has jogging track as well as car parking. The project also has staff quarter, rain water harvesting, club house, gymnasium and swimming pool. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,0,1,1,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,900.0,1490000.0,INR,,1,0,"A plot is available for sale in Dera Bassi, Chandigarh. It has an area of 900 sqft and is priced at Rs. 14.90 lac . It has power backup as well as 24 x 7 security. The project also has and car parking. The plot provides an excellent view as it overlooks the garden. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,7.1,,,,,1.0,1.0,,1.0,,,,,1.0,,,
Dera Bassi,110.0,1648900.0,INR,,1,0,"A plot is available for sale in Dera Bassi, Chandigarh. It has an area of 110 sqft. The property is available at a price of Rs. 16.49 lac . Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,80.0,1199200.0,INR,,1,0,"A plot property is available for sale in Dera Bassi, Chandigarh. It has an area of 80 sqft and is priced at Rs. 11.99 lac . Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,7.1,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,900.0,2360000.0,INR,,1,1,"A plot property is available for sale in Patiala Road Zirakpur, Chandigarh. It has an area of 900 sqft and is priced at Rs. 23.60 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,1.0,,,,,,,,
Patiala Road Zirakpur,150.0,3540000.0,INR,,1,1,"A plot property is available for sale in Patiala Road Zirakpur, Chandigarh. It has a salable area of 150 sqft and is available at a price of Rs. 23,600 per sqft. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,northeast,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Patiala Road Zirakpur,130.0,3068000.0,INR,,1,0,"A plot is available at a prime location in Patiala Road Zirakpur. It has a salable area of 130 sqft and is available at a price of Rs. 23,600 per sqft. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,1350.0,3540000.0,INR,,1,1,"A plot is available for sale in Patiala Road Zirakpur, Chandigarh. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mohali Village,150.0,2848500.0,INR,,1,0,"A plot is available at a prime location in Mohali Village. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,1.0,,,,1.0,1.0,,1.0,
Patiala Road Zirakpur,1125.0,2950000.0,INR,,1,0,"This plot is available for sale and is located in the heart of Patiala Road Zirakpur. It has an area of 1125 sqft. The property is available at a price of Rs. 29.50 lac . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1,,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,1.0,,,,,,,1.0,
Zirakpur punjab,900.0,3700000.0,INR,,1,0,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.

About City:

Mohali is witnessing growth in every aspect. Hence, the real estate market is also witnessing growth. The major drivers of the realty market of this city are booming industries that generate new jobs, infrastructural developments and presence of quality healthcare and educational institutes.
The stable demand is to supply ratio further creates an impact on the positivity of real estate markets. The city has a wide mix of residential units including luxury, affordable and midsegment.",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0
Patiala Road Zirakpur,1125.0,2950000.0,INR,,1,0,"A plot property is available for sale in Patiala Road Zirakpur, Chandigarh. It has a salable area of 1125 sqft and is available at a price of Rs. 2,622 per sqft. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,,,,1.0,,,,,,,1.0,1.0
Dera Bassi,900.0,1499000.0,INR,,1,1,"Ubber Group is one of region's most innovative and visionary developer. Ubber Group has diverse property developments include high rise residences to townships to commercial and hospitality. These projects have been designed and finished to exceptionally high standards and are the outcome of strict attention to quality assurance principles and workmanship. We at Ubber Group, maintain our Corporate Philosophy of being ""quality affordable living"". We have built an impeccable reputation of dependability and trust by diligently following our motto to deliver what we promise.

Our futuristic attitude is grounded in the bedrock of sound financial capability combined with an uncompromising dedication towards quality. All Ubber Group developments are a combination of quality and affordability",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,7.1,,123.0,,,,,,1.0,,,,,,,,
Patiala Road Zirakpur,1080.0,2832000.0,INR,,1,1,"This plot is available for sale and is located in the heart of Patiala Road Zirakpur. It has an area of 1080 sqft. The property is available at a price of Rs. 28.32 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,,,,,,
Patiala Road Zirakpur,1215.0,3186000.0,INR,,1,1,"This plot is situated in Patiala Road Zirakpur. It has a salable area of 1215 sqft and is available at a price of Rs. 2,622 per sqft. It is facing northeast direction. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. ",1,northeast,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Patiala Road Zirakpur,900.0,2360000.0,INR,,1,0,"It has an area of 900 sqft and is priced at Rs. 23.60 lac . Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",1,northeast,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,1.0,,,,,,,,
Patiala Road Zirakpur,1215.0,3186000.0,INR,,1,1,"A plot is available at a prime location in Patiala Road Zirakpur. It has a salable area of 1215 sqft and is available at a price of Rs. 2,622 per sqft. Its entry is northwest facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",1,northwest,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,1.0,,,,,,,,
Patiala Road Zirakpur,125.0,2950000.0,INR,,1,1,"It has a salable area of 125 sqft and is available at a price of Rs. 23,600 per sqft. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,,,,,,
Mohali Village,900.0,1899000.0,INR,,1,1,"This plot is available for sale and is located in the heart of Mohali Village. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,0,1,0,,,,,,,,,1.0,,,,,,,1.0,
Mohali Village,1350.0,2848500.0,INR,,1,1,"This plot is situated in Mohali Village. It has an area of 1350 sqft. The property is available at a price of Rs. 28.49 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,,,,1.0,1.0
